drug1	drug2	Label
DB01178	DB13025	113
DB00179	DB09138	113
DB01013	DB09213	113
DB06690	DB00273	113
DB00748	DB01175	113
DB00187	DB04920	113
DB00754	DB00807	113
DB00854	DB00434	113
DB00959	DB08910	113
DB00854	DB00436	113
DB00611	DB00455	113
DB00374	DB08991	113
DB00337	DB00762	113
DB00611	DB00458	113
DB01050	DB02187	113
DB00956	DB01412	113
DB09118	DB06716	113
DB00387	DB00295	113
DB09285	DB11672	113
DB00433	DB01544	113
DB00656	DB01437	113
DB00189	DB01567	113
DB00275	DB00742	113
DB00502	DB00633	113
DB00435	DB00880	113
DB00320	DB00361	113
DB00337	DB00764	113
DB09286	DB01175	113
DB00502	DB01589	113
DB01267	DB01154	113
DB00458	DB08941	113
DB00264	DB00742	113
DB01267	DB01159	113
DB00726	DB01242	113
DB00502	DB01587	113
DB06216	DB00933	113
DB00809	DB00956	113
DB00688	DB01340	113
DB08815	DB00737	113
DB00744	DB00936	113
DB00940	DB01192	113
DB00749	DB02709	113
DB00458	DB09017	113
DB00248	DB14033	113
DB00940	DB01199	113
DB04552	DB00240	113
DB00371	DB00829	113
DB00771	DB00228	113
DB00483	DB06738	113
DB09286	DB00590	113
DB04908	DB01154	113
DB00502	DB00181	113
DB09286	DB00594	113
DB00296	DB06292	113
DB00854	DB06594	113
DB00575	DB00883	113
DB09286	DB00598	113
DB09242	DB09286	113
DB00502	DB00189	113
DB00850	DB00434	113
DB04908	DB01159	113
DB00854	DB00298	113
DB00320	DB01186	113
DB01250	DB00635	113
DB00454	DB13259	113
DB00780	DB06814	113
DB00404	DB00899	113
DB00854	DB00292	113
DB01200	DB00176	113
DB01200	DB00177	113
DB00854	DB00297	113
DB00854	DB00296	113
DB00768	DB00784	113
DB00940	DB01227	113
DB09076	DB01209	113
DB01397	DB09378	113
DB00244	DB00663	113
DB00320	DB00588	113
DB01037	DB08941	113
DB01384	DB01245	113
DB00397	DB00867	113
DB00771	DB00599	113
DB00735	DB00856	113
DB00337	DB00987	113
DB00940	DB00899	113
DB00721	DB01288	113
DB00296	DB00808	113
DB00283	DB09286	113
DB00296	DB00807	113
DB00296	DB00801	113
DB00797	DB00695	113
DB00652	DB09068	113
DB00797	DB00697	113
DB11079	DB00741	113
DB00298	DB06770	113
DB00327	DB01037	113
DB00465	DB01013	113
DB00945	DB09378	113
DB00353	DB06412	113
DB00962	DB00950	113
DB01069	DB01367	113
DB00514	DB01100	113
DB00257	DB00497	113
DB09342	DB00715	113
DB01057	DB03128	113
DB01242	DB01203	113
DB04552	DB11921	113
DB00589	DB01054	113
DB01014	DB00240	113
DB09273	DB08957	113
DB00295	DB01239	113
DB00370	DB08918	113
DB09242	DB08941	113
DB00589	DB01059	113
DB02709	DB04574	113
DB00477	DB00737	113
DB00774	DB00296	113
DB00320	DB01369	113
DB00494	DB13116	113
DB00753	DB09286	113
DB00349	DB00391	113
DB00492	DB00975	113
DB00455	DB00801	113
DB00384	DB00436	113
DB00802	DB01395	113
DB00715	DB01367	113
DB01169	DB00774	113
DB00349	DB04896	113
DB06216	DB04896	113
DB01623	DB01588	113
DB00237	DB01198	113
DB01623	DB01580	113
DB01143	DB00413	113
DB01233	DB00185	113
DB01233	DB00184	113
DB01623	DB01587	113
DB01200	DB01621	113
DB00318	DB00933	113
DB01200	DB01628	113
DB01589	DB13025	113
DB00804	DB11609	113
DB01325	DB00511	113
DB00683	DB00752	113
DB13345	DB01435	113
DB00683	DB00750	113
DB01224	DB08987	113
DB04817	DB06737	113
DB04817	DB06736	113
DB01014	DB11362	113
DB00292	DB01149	113
DB08981	DB00223	113
DB00524	DB00742	113
DB01463	DB04896	113
DB04817	DB06739	113
DB00186	DB13259	113
DB00246	DB08872	113
DB06282	DB01175	113
DB01240	DB08907	113
DB00374	DB08439	113
DB01260	DB00537	113
DB09166	DB09224	113
DB01233	DB00458	113
DB00474	DB01614	113
DB00474	DB01615	113
DB06282	DB01178	113
DB00805	DB01273	113
DB00248	DB00370	113
DB00741	DB01233	113
DB00475	DB00949	113
DB00925	DB00818	113
DB00633	DB13025	113
DB08822	DB00812	113
DB08822	DB00814	113
DB00945	DB00959	113
DB04552	DB13783	113
DB00829	DB01238	113
DB00335	DB01020	113
DB00897	DB00949	113
DB06712	DB04920	113
DB01171	DB00623	113
DB00829	DB01239	113
DB00909	DB01501	113
DB09543	DB01380	113
DB00421	DB00584	113
DB09543	DB01384	113
DB00807	DB01161	113
DB00231	DB06738	113
DB00320	DB08918	113
DB00892	DB12867	113
DB00628	DB13116	113
DB00918	DB01238	113
DB00963	DB00328	113
DB00210	DB01050	113
DB09378	DB09295	113
DB00240	DB00483	113
DB09167	DB01291	113
DB00774	DB00742	113
DB00678	DB13063	113
DB00387	DB00732	113
DB00963	DB00324	113
DB00458	DB00555	113
DB00818	DB01275	113
DB00996	DB01081	113
DB01551	DB00656	113
DB00844	DB01440	113
DB09570	DB00454	113
DB00985	DB06716	113
DB01229	DB00261	113
DB01047	DB00620	113
DB01229	DB00264	113
DB01229	DB00268	113
DB00292	DB12710	113
DB08797	DB11750	113
DB00344	DB01159	113
DB00904	DB01563	113
DB00996	DB01086	113
DB00703	DB00903	113
DB00344	DB01151	113
DB06290	DB00497	113
DB00768	DB00870	113
DB00241	DB00835	113
DB01558	DB00313	113
DB00611	DB00768	113
DB01248	DB00276	113
DB09289	DB05039	113
DB01161	DB09166	113
DB00813	DB00999	113
DB00813	DB00998	113
DB01551	DB09071	113
DB09224	DB13259	113
DB01142	DB00841	113
DB00813	DB00996	113
DB01114	DB09225	113
DB01114	DB09224	113
DB00312	DB14028	113
DB01325	DB01396	113
DB09286	DB00968	113
DB00187	DB00492	113
DB09286	DB00960	113
DB00297	DB00214	113
DB09286	DB00966	113
DB09286	DB00964	113
DB00734	DB01161	113
DB00191	DB01288	113
DB00245	DB01452	113
DB01159	DB00214	113
DB00405	DB00849	113
DB00690	DB01239	113
DB01029	DB01115	113
DB01013	DB09285	113
DB01029	DB01113	113
DB00206	DB01544	113
DB06725	DB01077	113
DB00892	DB01563	113
DB08984	DB00223	113
DB01036	DB00273	113
DB00875	DB00494	113
DB01178	DB04842	113
DB01267	DB00588	113
DB00802	DB00904	113
DB00802	DB00906	113
DB00802	DB00907	113
DB00764	DB01057	113
DB00802	DB00903	113
DB09285	DB00963	113
DB00802	DB00909	113
DB00909	DB08987	113
DB00315	DB00918	113
DB00950	DB04842	113
DB00950	DB04844	113
DB00542	DB01224	113
DB00418	DB00593	113
DB00497	DB00421	113
DB00497	DB00423	113
DB01076	DB01340	113
DB00771	DB00967	113
DB00497	DB00427	113
DB01466	DB09125	113
DB09241	DB06148	113
DB00782	DB01062	113
DB00722	DB00964	113
DB00925	DB01020	113
DB00708	DB00214	113
DB01142	DB01433	113
DB00870	DB00873	113
DB00750	DB01002	113
DB00788	DB09213	113
DB13783	DB00873	113
DB00980	DB05246	113
DB00870	DB00655	113
DB11273	DB01200	113
DB11273	DB01204	113
DB11273	DB01206	113
DB01215	DB09225	113
DB00838	DB04864	113
DB01062	DB01199	113
DB06725	DB00035	113
DB04951	DB01222	113
DB00586	DB00710	113
DB11609	DB00695	113
DB00527	DB01463	113
DB00421	DB00489	113
DB01244	DB01020	113
DB00344	DB00647	113
DB00742	DB00960	113
DB00458	DB05039	113
DB00533	DB00492	113
DB00402	DB05246	113
DB00264	DB00883	113
DB00742	DB00968	113
DB06695	DB00454	113
DB00231	DB01452	113
DB00264	DB00887	113
DB00747	DB01106	113
DB00181	DB01106	113
DB00764	DB09220	113
DB02789	DB01400	113
DB01501	DB00391	113
DB01173	DB00462	113
DB06737	DB00687	113
DB00594	DB01018	113
DB00964	DB01203	113
DB00209	DB01062	113
DB00273	DB01466	113
DB00232	DB00310	113
DB01397	DB01340	113
DB00223	DB01609	113
DB11609	DB00524	113
DB01116	DB01433	113
DB00328	DB08439	113
DB01397	DB01348	113
DB01159	DB00960	113
DB01159	DB00964	113
DB01159	DB00966	113
DB01159	DB00968	113
DB01320	DB00961	113
DB04920	DB08941	113
DB06737	DB01340	113
DB00296	DB09286	113
DB00804	DB01075	113
DB13783	DB00253	113
DB00752	DB09000	113
DB01377	DB00929	113
DB06737	DB01348	113
DB00186	DB01242	113
DB06807	DB00620	113
DB00734	DB00341	113
DB06712	DB00594	113
DB00752	DB09009	113
DB01029	DB00795	113
DB12598	DB00328	113
DB00337	DB00515	113
DB01029	DB00790	113
DB00690	DB06144	113
DB09075	DB03619	113
DB12598	DB00324	113
DB00860	DB00856	113
DB00796	DB09084	113
DB01401	DB06736	113
DB00608	DB00469	113
DB00835	DB00750	113
DB00489	DB01340	113
DB09118	DB12867	113
DB00975	DB01014	113
DB00608	DB00461	113
DB01068	DB00933	113
DB00605	DB00443	113
DB07615	DB08906	113
DB07615	DB08905	113
DB09283	DB11079	113
DB08816	DB06605	113
DB01086	DB01355	113
DB01209	DB01345	113
DB01086	DB01356	113
DB00195	DB00232	113
DB00210	DB08905	113
DB00321	DB04871	113
DB00465	DB04951	113
DB00519	DB01113	113
DB01567	DB13323	113
DB01501	DB00933	113
DB06196	DB00399	113
DB00703	DB01144	113
DB00795	DB00870	113
DB08797	DB13063	113
DB00734	DB06594	113
DB00782	DB00813	113
DB06196	DB00394	113
DB12492	DB09244	113
DB12492	DB09245	113
DB12492	DB09241	113
DB01250	DB08905	113
DB01435	DB02789	113
DB09112	DB08907	113
DB06144	DB09224	113
DB01130	DB00159	113
DB00408	DB00296	113
DB00408	DB00297	113
DB00408	DB00292	113
DB01229	DB09112	113
DB00273	DB00737	113
DB00310	DB01144	113
DB00320	DB00514	113
DB00240	DB00817	113
DB00408	DB00298	113
DB00818	DB12710	113
DB00409	DB01615	113
DB00477	DB01623	113
DB01080	DB01501	113
DB00899	DB00214	113
DB06216	DB08872	113
DB11750	DB00817	113
DB00297	DB01588	113
DB09212	DB08910	113
DB00297	DB01587	113
DB09218	DB08910	113
DB01024	DB11921	113
DB04908	DB12492	113
DB00427	DB00215	113
DB00363	DB00519	113
DB06201	DB00933	113
DB01186	DB00481	113
DB00418	DB08872	113
DB01186	DB00486	113
DB06201	DB00934	113
DB00408	DB00747	113
DB06594	DB00472	113
DB00591	DB00827	113
DB00699	DB01301	113
DB06594	DB00476	113
DB08880	DB00399	113
DB00818	DB06690	113
DB00318	DB00214	113
DB08880	DB00394	113
DB12598	DB00814	113
DB00298	DB04842	113
DB00679	DB00341	113
DB01600	DB00519	113
DB00831	DB00409	113
DB01054	DB00697	113
DB01600	DB00515	113
DB00831	DB00405	113
DB09085	DB00472	113
DB11093	DB00146	113
DB00744	DB00784	113
DB00660	DB00909	113
DB00474	DB01558	113
DB00333	DB01018	113
DB00248	DB04946	113
DB12492	DB12867	113
DB01151	DB00807	113
DB00721	DB06706	113
DB00961	DB09224	113
DB00961	DB09225	113
DB01151	DB00801	113
DB00949	DB01567	113
DB00802	DB01267	113
DB00949	DB01563	113
DB00628	DB00829	113
DB00782	DB12492	113
DB01351	DB08922	113
DB00813	DB01104	113
DB00813	DB01106	113
DB01215	DB04841	113
DB00697	DB00656	113
DB09224	DB01149	113
DB01215	DB04844	113
DB01068	DB04896	113
DB01002	DB01203	113
DB06684	DB01224	113
DB00454	DB00695	113
DB00353	DB12332	113
DB01595	DB00645	113
DB01595	DB00647	113
DB00829	DB06153	113
DB06288	DB08918	113
DB01002	DB01209	113
DB01200	DB08827	113
DB01224	DB01621	113
DB01200	DB08822	113
DB00768	DB01028	113
DB12492	DB00035	113
DB00829	DB00656	113
DB00232	DB00697	113
DB00232	DB00695	113
DB09272	DB06800	113
DB00818	DB00660	113
DB00233	DB00655	113
DB00747	DB00462	113
DB00323	DB01028	113
DB01551	DB01247	113
DB00323	DB01020	113
DB00802	DB01192	113
DB00323	DB01023	113
DB00497	DB09345	113
DB00356	DB00494	113
DB01253	DB00908	113
DB00802	DB01168	113
DB00860	DB01076	113
DB13167	DB01047	113
DB01253	DB00907	113
DB01437	DB11609	113
DB00795	DB00635	113
DB05271	DB01162	113
DB06802	DB01384	113
DB00795	DB00630	113
DB06802	DB01380	113
DB13867	DB01010	113
DB00477	DB01544	113
DB01615	DB00215	113
DB04953	DB00656	113
DB00244	DB00515	113
DB06153	DB13872	113
DB01024	DB00573	113
DB06738	DB00232	113
DB06802	DB00035	113
DB00250	DB01198	113
DB01283	DB01234	113
DB00670	DB00652	113
DB00232	DB00521	113
DB00490	DB00737	113
DB00490	DB00734	113
DB00899	DB01580	113
DB01558	DB00455	113
DB00232	DB00524	113
DB00633	DB01567	113
DB00610	DB00871	113
DB00633	DB01563	113
DB01238	DB01463	113
DB00961	DB13116	113
DB00678	DB00975	113
DB09212	DB11921	113
DB00216	DB00409	113
DB04946	DB08987	113
DB09279	DB01250	113
DB00270	DB08822	113
DB00620	DB01043	113
DB00620	DB01044	113
DB00735	DB00860	113
DB00924	DB01233	113
DB00924	DB01235	113
DB00924	DB01236	113
DB00433	DB01353	113
DB00924	DB01238	113
DB11126	DB06410	113
DB01215	DB00543	113
DB01167	DB00361	113
DB01708	DB00545	113
DB11126	DB00153	113
DB08922	DB13116	113
DB01118	DB01282	113
DB00892	DB01002	113
DB00690	DB01501	113
DB00679	DB09286	113
DB01433	DB01580	113
DB00844	DB01239	113
DB01433	DB01587	113
DB01433	DB01588	113
DB00497	DB12867	113
DB00844	DB01235	113
DB00433	DB01355	113
DB00985	DB06770	113
DB00899	DB00980	113
DB00953	DB04946	113
DB00813	DB00768	113
DB00295	DB04861	113
DB00899	DB00985	113
DB06739	DB00178	113
DB00395	DB14028	113
DB00353	DB08811	113
DB00228	DB01159	113
DB00328	DB00240	113
DB00353	DB08816	113
DB00353	DB08815	113
DB00402	DB00950	113
DB00409	DB13872	113
DB00850	DB00633	113
DB01433	DB00182	113
DB00844	DB00721	113
DB00844	DB00726	113
DB00683	DB01614	113
DB00850	DB01587	113
DB00829	DB01219	113
DB00788	DB00035	113
DB09071	DB00849	113
DB00850	DB01580	113
DB00241	DB00625	113
DB01282	DB01037	113
DB07615	DB04743	113
DB00683	DB01618	113
DB00580	DB00884	113
DB00850	DB01588	113
DB00829	DB01215	113
DB01397	DB06786	113
DB00810	DB01148	113
DB01349	DB00881	113
DB01397	DB06780	113
DB01397	DB06781	113
DB00599	DB00633	113
DB01590	DB00519	113
DB06737	DB00324	113
DB01435	DB00620	113
DB00657	DB01224	113
DB00295	DB00850	113
DB00404	DB00593	113
DB00768	DB00856	113
DB00588	DB01219	113
DB01587	DB13116	113
DB00404	DB00599	113
DB08897	DB01081	113
DB00524	DB08822	113
DB00620	DB00316	113
DB00465	DB00605	113
DB00850	DB00985	113
DB00771	DB04896	113
DB00454	DB00228	113
DB00475	DB01615	113
DB00991	DB11079	113
DB00628	DB06738	113
DB00573	DB00784	113
DB00465	DB00608	113
DB00270	DB00964	113
DB00922	DB00393	113
DB00312	DB00854	113
DB00996	DB06716	113
DB01580	DB11609	113
DB00371	DB00904	113
DB00371	DB00907	113
DB00371	DB00906	113
DB00936	DB00394	113
DB00475	DB01614	113
DB00936	DB00399	113
DB00325	DB00700	113
DB01397	DB13783	113
DB00371	DB00909	113
DB00985	DB01355	113
DB08976	DB11642	113
DB01242	DB04871	113
DB00325	DB00703	113
DB01245	DB00411	113
DB01401	DB09213	113
DB06690	DB06700	113
DB00543	DB00952	113
DB01433	DB09009	113
DB01018	DB09345	113
DB09128	DB08987	113
DB00907	DB01209	113
DB00398	DB01076	113
DB09091	DB04576	113
DB00555	DB01353	113
DB06770	DB12401	113
DB00985	DB00752	113
DB00605	DB08439	113
DB00500	DB06774	113
DB06781	DB01609	113
DB00985	DB00750	113
DB00842	DB01189	113
DB00903	DB01214	113
DB00899	DB01558	113
DB00363	DB01587	113
DB01100	DB05246	113
DB00214	DB00232	113
DB11587	DB09059	113
DB01253	DB00298	113
DB00599	DB01587	113
DB00435	DB00661	113
DB06684	DB12867	113
DB00341	DB05246	113
DB01151	DB00035	113
DB09099	DB00849	113
DB04951	DB00502	113
DB00454	DB01175	113
DB01501	DB09071	113
DB00555	DB00949	113
DB01501	DB09017	113
DB09085	DB11304	113
DB04743	DB01260	113
DB00363	DB04842	113
DB00691	DB01162	113
DB00966	DB00500	113
DB00788	DB01077	113
DB00750	DB01175	113
DB01587	DB00215	113
DB00320	DB00912	113
DB00320	DB00916	113
DB00273	DB01106	113
DB00623	DB01440	113
DB01282	DB00800	113
DB00737	DB06716	113
DB01200	DB00524	113
DB00433	DB00933	113
DB00248	DB01104	113
DB01282	DB00808	113
DB00433	DB00934	113
DB08922	DB00215	113
DB00248	DB01100	113
DB01397	DB00959	113
DB00921	DB14018	113
DB00363	DB00985	113
DB01623	DB01219	113
DB00669	DB00206	113
DB00861	DB00959	113
DB00186	DB00409	113
DB01041	DB00598	113
DB00193	DB06282	113
DB00686	DB00208	113
DB00455	DB01175	113
DB06153	DB09068	113
DB00186	DB00402	113
DB01041	DB00590	113
DB01168	DB01291	113
DB00186	DB00405	113
DB00193	DB06288	113
DB01041	DB00594	113
DB00490	DB04841	113
DB08991	DB00244	113
DB09118	DB09345	113
DB09118	DB09342	113
DB08991	DB00240	113
DB00340	DB00497	113
DB00475	DB01086	113
DB00349	DB09085	113
DB00475	DB01080	113
DB00475	DB01081	113
DB00334	DB00645	113
DB00645	DB01452	113
DB00356	DB09017	113
DB00696	DB01319	113
DB06770	DB09009	113
DB00475	DB00934	113
DB01353	DB09224	113
DB00324	DB00685	113
DB00945	DB00873	113
DB00679	DB00660	113
DB00418	DB14028	113
DB00605	DB09477	113
DB00801	DB13116	113
DB00418	DB11609	113
DB01037	DB01614	113
DB00241	DB11609	113
DB09300	DB00462	113
DB00423	DB00660	113
DB01463	DB09085	113
DB01169	DB00297	113
DB01169	DB00296	113
DB01169	DB00295	113
DB00341	DB00904	113
DB00816	DB08941	113
DB00341	DB00906	113
DB00341	DB00907	113
DB00324	DB00533	113
DB00696	DB04842	113
DB00324	DB00537	113
DB00176	DB00458	113
DB00296	DB00755	113
DB01088	DB01359	113
DB09211	DB00775	113
DB01234	DB01395	113
DB00589	DB09074	113
DB00427	DB06153	113
DB08906	DB00720	113
DB00477	DB00721	113
DB00393	DB08907	113
DB00250	DB06795	113
DB09288	DB00846	113
DB00409	DB06738	113
DB04946	DB01028	113
DB00631	DB00421	113
DB00734	DB13259	113
DB00768	DB00035	113
DB00679	DB06700	113
DB00968	DB01612	113
DB01014	DB00838	113
DB00800	DB00458	113
DB09288	DB00233	113
DB01236	DB01466	113
DB00483	DB01192	113
DB00906	DB01618	113
DB00998	DB09286	113
DB01236	DB01463	113
DB00483	DB01199	113
DB00849	DB09017	113
DB00854	DB09085	113
DB00387	DB01227	113
DB00237	DB00949	113
DB00182	DB00964	113
DB06282	DB04896	113
DB01229	DB04868	113
DB01143	DB00899	113
DB06282	DB13872	113
DB01248	DB01030	113
DB09289	DB01001	113
DB01248	DB01033	113
DB00623	DB00897	113
DB00800	DB00187	113
DB00623	DB00899	113
DB01171	DB08922	113
DB00922	DB09112	113
DB00712	DB00720	113
DB00712	DB00722	113
DB00706	DB01020	113
DB00540	DB01001	113
DB00540	DB01002	113
DB00697	DB09085	113
DB00241	DB00933	113
DB00241	DB00934	113
DB00683	DB09009	113
DB00492	DB08941	113
DB00387	DB01591	113
DB08991	DB09084	113
DB07615	DB00663	113
DB00780	DB05039	113
DB01626	DB09080	113
DB00483	DB11181	113
DB01626	DB09082	113
DB06201	DB08872	113
DB00696	DB00549	113
DB06807	DB09091	113
DB00420	DB01615	113
DB00494	DB06700	113
DB00821	DB01260	113
DB00696	DB00541	113
DB00206	DB13872	113
DB00420	DB01618	113
DB03585	DB01260	113
DB09295	DB06196	113
DB00333	DB09235	113
DB00907	DB09017	113
DB00986	DB00454	113
DB00472	DB09016	113
DB00320	DB00281	113
DB00320	DB00283	113
DB00320	DB00285	113
DB01002	DB00808	113
DB00517	DB00652	113
DB00247	DB00396	113
DB00320	DB00289	113
DB00391	DB01353	113
DB00391	DB01355	113
DB00945	DB01047	113
DB01384	DB00779	113
DB00206	DB05246	113
DB00247	DB00976	113
DB09212	DB01014	113
DB04552	DB01013	113
DB00191	DB00867	113
DB06204	DB00872	113
DB01024	DB02709	113
DB00687	DB01165	113
DB00876	DB09216	113
DB00842	DB01567	113
DB01234	DB00515	113
DB00752	DB09286	113
DB00237	DB00907	113
DB07615	DB01047	113
DB00934	DB00985	113
DB09071	DB13116	113
DB01149	DB01168	113
DB01024	DB00630	113
DB01024	DB00635	113
DB00209	DB00462	113
DB09071	DB12867	113
DB00237	DB00909	113
DB00186	DB00189	113
DB00312	DB01202	113
DB00191	DB00388	113
DB01200	DB00692	113
DB04841	DB01065	113
DB01623	DB00181	113
DB00186	DB00181	113
DB01200	DB00695	113
DB01200	DB00694	113
DB00433	DB09286	113
DB00337	DB00795	113
DB00800	DB01115	113
DB01247	DB09082	113
DB08984	DB01047	113
DB11672	DB04743	113
DB00502	DB00395	113
DB00580	DB01399	113
DB00337	DB00790	113
DB00580	DB01397	113
DB00223	DB00685	113
DB00573	DB01708	113
DB00708	DB01544	113
DB00334	DB00924	113
DB00395	DB00633	113
DB00318	DB00683	113
DB01081	DB01433	113
DB00922	DB01359	113
DB01069	DB01545	113
DB01081	DB01437	113
DB13346	DB01609	113
DB00873	DB01059	113
DB01221	DB01551	113
DB06807	DB00394	113
DB00418	DB01545	113
DB00283	DB00737	113
DB01221	DB01558	113
DB00873	DB01057	113
DB01240	DB06605	113
DB07615	DB09218	113
DB00502	DB01086	113
DB01014	DB01013	113
DB07615	DB09212	113
DB07615	DB09213	113
DB01282	DB09477	113
DB07615	DB09216	113
DB00555	DB00771	113
DB00681	DB00511	113
DB09292	DB13167	113
DB00681	DB00519	113
DB09273	DB09059	113
DB00177	DB09288	113
DB01221	DB01086	113
DB01600	DB01628	113
DB01221	DB01080	113
DB00248	DB09074	113
DB01024	DB06774	113
DB01189	DB00887	113
DB00784	DB06780	113
DB01353	DB01618	113
DB01248	DB00851	113
DB11079	DB02789	113
DB01248	DB00853	113
DB01595	DB13116	113
DB01248	DB00855	113
DB00247	DB04794	113
DB09242	DB09112	113
DB00726	DB01080	113
DB00321	DB13323	113
DB13345	DB00599	113
DB09245	DB09080	113
DB01384	DB01165	113
DB00801	DB01002	113
DB01545	DB01588	113
DB01059	DB01076	113
DB01437	DB01544	113
DB01242	DB01193	113
DB00589	DB01241	113
DB00475	DB05246	113
DB00408	DB00502	113
DB00589	DB01248	113
DB00814	DB00873	113
DB00421	DB01612	113
DB06712	DB00903	113
DB00327	DB11148	113
DB00337	DB00821	113
DB13345	DB06287	113
DB00259	DB01076	113
DB00687	DB09214	113
DB00678	DB09038	113
DB09076	DB01433	113
DB08815	DB00297	113
DB01200	DB01127	113
DB08815	DB00292	113
DB00687	DB09213	113
DB00281	DB01076	113
DB01200	DB01128	113
DB01200	DB01129	113
DB08815	DB00298	113
DB01050	DB01397	113
DB01355	DB13323	113
DB00611	DB06153	113
DB00462	DB00956	113
DB00586	DB09288	113
DB13345	DB00622	113
DB13345	DB00625	113
DB13345	DB00624	113
DB01351	DB01618	113
DB06196	DB09218	113
DB00780	DB00816	113
DB06802	DB09378	113
DB06196	DB06725	113
DB00315	DB00734	113
DB00517	DB00333	113
DB00588	DB13503	113
DB00771	DB01452	113
DB00975	DB00770	113
DB00962	DB01440	113
DB01065	DB01588	113
DB00575	DB01433	113
DB08981	DB01348	113
DB00768	DB04946	113
DB00875	DB00721	113
DB00596	DB00515	113
DB00450	DB01104	113
DB08981	DB01340	113
DB00328	DB01628	113
DB01189	DB00985	113
DB09295	DB00461	113
DB00497	DB05246	113
DB01189	DB00980	113
DB00754	DB01227	113
DB00353	DB00694	113
DB09166	DB00285	113
DB00771	DB13025	113
DB06701	DB09016	113
DB00193	DB00933	113
DB06196	DB09095	113
DB00608	DB00861	113
DB00708	DB00780	113
DB06196	DB09091	113
DB00237	DB00298	113
DB01097	DB00547	113
DB00796	DB00580	113
DB00413	DB01203	113
DB01097	DB00542	113
DB00176	DB09224	113
DB00494	DB13323	113
DB00555	DB06153	113
DB00494	DB00835	113
DB00652	DB08815	113
DB00706	DB00178	113
DB00706	DB00177	113
DB00237	DB00356	113
DB00387	DB00956	113
DB06702	DB01551	113
DB08872	DB11304	113
DB00782	DB00497	113
DB00782	DB00496	113
DB00252	DB00476	113
DB00418	DB01100	113
DB00268	DB01156	113
DB01399	DB00223	113
DB00683	DB01588	113
DB00818	DB00310	113
DB00699	DB13179	113
DB00818	DB00313	113
DB00295	DB09338	113
DB01215	DB12492	113
DB09216	DB00240	113
DB01589	DB13259	113
DB09216	DB00244	113
DB03585	DB00492	113
DB01242	DB00742	113
DB01621	DB00933	113
DB00596	DB01137	113
DB08822	DB00991	113
DB00734	DB00527	113
DB00427	DB01018	113
DB08976	DB00687	113
DB01589	DB09009	113
DB06153	DB06282	113
DB01614	DB12710	113
DB01623	DB11148	113
DB00344	DB00434	113
DB01589	DB01018	113
DB00872	DB00968	113
DB00404	DB13872	113
DB00490	DB01227	113
DB00872	DB00960	113
DB09128	DB00647	113
DB00924	DB09225	113
DB00872	DB00964	113
DB00182	DB12161	113
DB01248	DB05015	113
DB00292	DB06288	113
DB01068	DB00715	113
DB06153	DB06288	113
DB00554	DB06725	113
DB00182	DB11587	113
DB00427	DB01563	113
DB00231	DB00962	113
DB00231	DB00961	113
DB09112	DB00661	113
DB00801	DB13259	113
DB00708	DB01433	113
DB08905	DB00365	113
DB00708	DB01437	113
DB00191	DB00368	113
DB00353	DB01321	113
DB01351	DB01544	113
DB01567	DB00215	113
DB00831	DB01176	113
DB01380	DB04576	113
DB00831	DB01178	113
DB09084	DB06736	113
DB08910	DB00409	113
DB00434	DB00647	113
DB00831	DB01558	113
DB00950	DB06716	113
DB00497	DB00323	113
DB00497	DB00321	113
DB01194	DB01144	113
